listing_id,id,date,reviewer_id,reviewer_name,comments
785432,4.10665e+17,7/20/2021,16533663,Alan,Location and authentic Amsterdam stay.  Doesn't get any better sitting on the terrace watching all the boats go by while sipping your cocktail.  The boat is very well done and the setup is perfect.  First time staying on a houseboat in Amsterdam and I don't think I would stay anywhere else now.  Amazing location with less than 10 minute walk to Newmarket.
785432,4.12095e+17,7/22/2021,326025732,Pascal A. J.,Great place!
785432,4.16364e+17,7/28/2021,142192146,Raphaël,"Nice place, perfect location"
785432,4.18635e+17,7/31/2021,53134432,Dennis,"The boat is very nice and has a perfect location. There is a terrace where you can sit and look at all the boats passing by. If it's not raining, the terrace is the best place. The boat has everything you need. We are planning to do it again."
785432,4.19991e+17,8/2/2021,11638833,David,"look no further - if you are looking for an authentic, unique, and great overall Dutch experience this is your place! we absolutely loved our stay, and in fact extended it by a day. we would have stayed longer if I had been able to cancel my hotel reservations. you are right on the main canal in amsterdam - wake up to see duck and swans swimming by, and then later boats. you never have to leave the houseboat for great people watching! but you will want to because the location is so great and central to the best of what this city has to offer. start packing now!"
785432,4.27979e+17,8/13/2021,417654156,Florian,"One of the best places ever to stay right in the middle of Amsterdam. <br/>Fully okay when you are not used to stay in 5 star hotels. <br/>Bakery, Supermarket, tons of Restaurants and Bars right around the corner."
785432,4.31625e+17,8/18/2021,135361754,Marc,"We loved our stay on this boat! Everything was functional, there was plenty of space for the three of us. We never ceased to be fascinated by living on the Amstel, in this perfect spot! Sitting on top,of the boat, watching all the ships go by, having a coffee or drink just can’t be beat. For me, this is the perfect way to stay in Amsterdam and I would (will) do it again in a heartbeat! Daan was a great host, very nice to talk to. With8n a few minutes you have restaurants, bakeries, groceries, and the beautiful historic center of Amsterdam."
785432,4.33754e+17,8/21/2021,65921213,Manuela,"Accueil très sympathique. La péniche est idéalement située (supermarché à 5mn, location de vélo à 1mn). La soirée sur la terrasse sur l’Amstel est magique. On a adoré !"
785432,4.35227e+17,8/23/2021,195833607,Manfred,"Very helpful hosts, an exceptional accomodation in perfect location for an Amsterdam weekend."
785432,4.39572e+17,8/29/2021,406678007,Pattrick,See you next year.
785432,4.43184e+17,9/3/2021,29525134,Erik,"If you want to truly experience the unique life of Amsterdam during your stay, this is the place. We had an amazing time. Very comfortable sleeping and living areas, but you’ll be spending most of your time on their incredible roof deck waving at passing boats and sipping wine. The location is also perfectly central to so many of Amsterdam’s best sites. It’s also right next to a metro which is great to get to Centraal station for day trips to cities like Utrecht. The manager lives a few boats down and is very responsive. Great stay!"
785432,4.48304e+17,9/10/2021,392219408,Peter,"Sehr nette Gastgeber, optimale Lage des Bootes, volle Ausstattung. Nicht alle Fotos entsprechen dem derzeitigen Stand der Einrichtung. Etwas abgewohnt. Hat aber trotzdem viel Spass gemacht!"
785432,4.49706e+17,9/12/2021,119687875,Alix,"Emplacement idéal, tout est accessible à pieds. Le séjour dans la péniche est LE lieu typique pour découvrir Amsterdam ! Hôtes chaleureux et sympathiques. Vous pouvez réserver les yeux fermés."
785432,4.51895e+17,9/15/2021,164295093,Clement,Top
785432,4.54813e+17,9/19/2021,80741838,Chelsie,"This is my favorite Air BNB I’ve ever stayed in. We kept coming back to have beers on the roof bc it was cooler than any bar spot we found. So central - walking distance to bike rentals, grocery, great bars, great restaurants and the metro. And to top it off, Daan & Nathalie are so cool and kind. Cannot recommend more!!"
785432,4.62759e+17,9/30/2021,55540543,Vanessa,Excellent emplacement. Vue magnifique.
785432,4.64189e+17,10/2/2021,422538654,Khaled,Very friendly and I strongly recommend this place for people who would like to live a peaceful time with new experience.<br/><br/>👍🏽
785432,4.67114e+17,10/6/2021,90947528,Markus,"Nathalies Boat is nicely situated in the center of Amsterdam, close to where things happen.<br/>It offered all we needed and expected. Homely, comfortable and clean."
528022,486235924.0,7/12/2019,1498333,Tom,"Perfect room, perfect location, perfect in every way, will definitely return. Thanks for have us"
528022,490218037.0,7/18/2019,246435402,Rick,"We enjoyed being on the water.  If you are sensitive to light in the morning, you might want to bring a sleep mask, as there are portholes with no curtains.  It gets bright early.  The bed was comfy and the sheets were soft."
28871,133522986.0,2/23/2017,55549982,Lucie,"We had a very good time in Edwin's house, well located, maybe a little bit noizy during the weekend. Edwin is a wonderful person (as his cat) and really takes care of what you need. We recommend his chambers for those who want to be in the city center, near everything, and desire a nice stay in Amsterdam ! Enjoy !"
28871,135235458.0,3/4/2017,33735419,Jose,"Gran ubicación! Es cierto lo del ruido por las noches, muy cerca de bares y restaurantes. Todo está a distancias caminables. "
28871,136795051.0,3/12/2017,85949749,José Antonio,Edwin es un gran anfitrión!!! La situación de la habitación es genial...todo está a 10minutos...Sin duda recomendable y para volver
28871,137907457.0,3/18/2017,89033752,Christine,"Edwin's guesthouse is situated at the perfect location. It is right by the tulip market, and there are variety of fun restaurants/bars along the adjacent street. Edwin was very welcoming, and the room was exactly as it was described. Would definitely recommend!!!"
28871,139052062.0,3/23/2017,27213859,Camille,"Le point fort de cet appartement est qu'il est vraiment bien situé, à quelques pas du centre et dans une rue animée. Si vous avez le sommeil léger, pensez juste à amener une paire de boules quies car la chambre n'est pas très bien insonorisée. Sinon la chambre est très propre, bien chauffée et le lit confortable. La salle de bain est petite mais fonctionnelle. <br/>Edwin s'est montré très disponible et réactif. Il nous a bien expliqué comment rejoindre son appartement. Pensez à le prévenir si vous êtes allergique au chat afin d'éviter une visite de son adorable maine coon. <br/>En bref, je vous le conseille :) <br/>"
28871,139598862.0,3/26/2017,63346070,Shirley,Was super locatie. . Steven was top en gezellig. .voor herhaling vatbaar 
28871,140199890.0,3/28/2017,21435348,Steffen,"All said in the description. It's a cozy place where you can breath the vibes of Amsterdam.<br/>Edwin makes a perfect host, very friendly and always open to help you."
28871,140679267.0,3/31/2017,89979423,Donna,"We loved staying at Edwin's place. The location is fantastic, it's in walking distance to absolutely everything and only a couple of tram stops away from Amsterdam Central. Edwin is such a great host who went above and beyond our expectations to make sure our stay was great! Thanks again, we hope to return one day soon!"
28871,141061015.0,4/2/2017,63105910,Monica,"Everything was perfect. The room (and the bathroom) were very comfy and clean. The position is perfect:it's in the center, 10minutes far from everything. Trust me! You will not be disappointed by the place! Thank you Edwin!"
528022,492443078.0,7/21/2019,29888619,Yasmin,"Els’s place is something different, a must stay! Location is about 20 mins to Amsterdam central by walking. Accessible to many attractions. Quiet and out of the bustling city. Bus 48 is 2 stops away from central hence the convenience. The boat is cosy and just nice for the two of us. Loves how it rocks you to bed at night and the bed is perfect! Els gave the best hospitality adding some fruits and tidbits. So accomodating! Would recommend this place if you want to enjoy some peaceful time."
528022,493971951.0,7/23/2019,142979296,Sibylle,"It' is a very nice and quiet place to stay, we slept very well in the cabin. It was also nice to sit in front of the boat and enjoy the sunset."
28871,141887567.0,4/5/2017,108082359,Caitlin,Edwin offers a great value location. His place is perfect for exploring Amsterdam and he is a fabulous host. 
785432,4.74399e+17,10/16/2021,21066082,Molly,We absolutely loved staying in the house boat. Such a great location and was stocked with everything we needed.
785432,4.78767e+17,10/22/2021,5207912,Alex,A great central location to explore Amsterdam and fun staying on a boat. Nathalie and Daan were great hosts. Would recommend staying here. Thank you
785432,4.81585e+17,10/26/2021,104681985,Sarah,"Séjour très agréable, le charme de la vie sur la péniche opère et la situation est idéale au cœur d’Amsterdam. C’était parfait, merci à Nathalie pour son agréable accueil."
785432,4.83113e+17,10/28/2021,56101355,Stéphane,"Super hôte avec très belle péniche, idéalement située. Pour une expérience unique, je vous recommande de réserver un séjour qui sera inoubliable."
785432,4.85306e+17,10/31/2021,131206799,Sophie,Péniche très bien équipée.<br/>Bonne literie.<br/>Très bien placée pour visiter Amsterdam.<br/>Vue magnifique sur le canal.<br/>Très bon accueil.<br/>Je reviendrai avec les enfants ! <br/>Merci :-)
28871,143050828.0,4/10/2017,26590145,Yatzury,This place is a gem! Is in the middle of everything. I walked everywhere and there are a ton of restaurants and bars in the area if you don't want to go too far. Edwin is amazing and was clear in his communication and he was very helpful with any questions or requests i may have. Keep in mind this is in the middle of a busy area in Ams if you are looking for a quiet place this is not it but if you are looking to have the best time stay here. 
28871,143987472.0,4/14/2017,90587247,Sophia,"Staying at Edwin's was a real pleasure. He's a really friendly person, who has nice hints on what to see in Amsterdam. The room was clean, nicely decorated and the wifi worked. If we'll ever be back again, we will definitely come back. "
28871,145445691.0,4/18/2017,4569313,Kevin & Evelyn,"Edwin's place is great! We stayed for a short stay over the Easter weekend and absolutely loved it's location and convenience to all of the sights and to the central station to catch our next train. The room was very comfortable and just as listed. The bed and pillows were very comfortable and the shared bathroom was kept tidy. We would definitely recommend staying with Edwin, he is very friendly and made sure we were comfortable during our stay. "
28871,146008689.0,4/21/2017,51330599,Melanie,"Die Lage der Unterkunft ist genial. Das Zimmer hatte ausreichend platz und das Bad war direkt nebenan.<br/>Von den Mitbewohnern haben wir nichts mitbekommen. Die Eingangstür klemmt extrem aber keine Panik, sie öffnet sich wenn man weis wie!<br/>Wir würden wieder bei Edwin buchen! Top!"
28871,146912217.0,4/24/2017,92632137,Srta,"I recommed Edwin's house If you want to visit Amsterdam. Edwin makes to feel you like at home. House is clean, cute and well-ubicated. "
28871,149592126.0,5/5/2017,16412758,Angélique,"La chambre est conforme à la description de l'annonce, Edwin nous a parfaitement bien indiqué comment trouver la maison en arrivant de l'aéroport. Dommage que l'on ne l'ait pas vu du reste de notre séjour après notre arrivée....<br/>Le lit est très confortable mais la rue à côté du logement est très brillante jusqu'à tard dans la nuit... Et pas de chance au moment où nous sommes allés dans le logement d'Edwin, il y avait des travaux dans le bâtiment d'à côté et donc réveillé très tôt le matin...."
28871,150447273.0,5/8/2017,15334952,Arisa,Edwin the host is very friendly and helpful. The place is clean. The bathroom is shared with the other room but it's totally fine. The location is really really great too.  It's close to various restaurants and shopping streets and supermarkets and all kinds of shops which is perfect for people who like to go out at night. The only downside is that it's not might be considered walkable for some from the central station but there's a tram station literally 1-minute-walk away from the place.<br/>My personal tip: do not bring large luggages because you'll have a problem drag them up the steep and narrow stairs
28871,150954014.0,5/10/2017,118827861,Troy,Edwin was a great host and his place is directly in the middle of anywhere you would want to go. 
28871,151260813.0,5/12/2017,80126689,Marcia,"Nos hospedamos con mi pareja dos noches, Edwin ha sido un excelente anfitrión y el lugar es muy lindo y cómodo también. Muy contentos de habernos hospedado con el, sin duda volveríamos."
28871,152559070.0,5/17/2017,67920762,Dani,"Edwin is my favorite host!  Super personable and funny.  You cannot ask for a better location in Amsterdam, it's on a great street with everything nearby!"
28871,154544404.0,5/25/2017,3372519,Bridie,"It's my second time staying at Edwin's and I was not disappointed!<br/><br/>You can't beat the area, close to all major attractions and easily accessible from Centraal station via tram or walking (if you don't have much luggage).<br/><br/>The location is in a fun and vibrant area, there are bars close by, so expect to hear a little street noise, but no issues getting to sleep whatsoever in the comfortable bed!<br/><br/>Edwin is great for communication, prompt and friendly, and went out of his way to ensure we could store our bags while exploring on the last day.<br/><br/>Can't recommend highly enough!"
28871,156782075.0,6/1/2017,101159532,Gregg,"Centrally located in a great area. Does get loud at night with the bars and in the mornings with garbage trucks, but if you're not a light sleeper it's not a big deal. Edwin was very helpful during our stay with his recommendations and willingness to help. Highly recommended!  "
28871,160399348.0,6/14/2017,60876366,Valentina,"Edwin, you are an absolute gem! Thankyou for looking after me and being your wonderful bubby self. You always make my holidays! Best host ever! You know I'll be back xx"
28871,160886328.0,6/16/2017,18787767,Nic,Really cool place! Edwin is friendly and gives great advice. Definitely recommend this spot!
28871,165146376.0,6/30/2017,37262600,Emily,"Though completely out of our element during our first trip to Amsterdam, Edwin was an excellent host and made us feel right at home! With his many recommendations, we ended up having a blast exploring the local food, shops, and museums. The room was clean and cozy, perfect for two. We had tea and coffee available for us, and Pookie the cat paid us a couple of visits! It was a short stay but definitely a great one. Thank you, Edwin - we would gladly book again! :)"
785432,4.88244e+17,11/4/2021,31407270,Andy,This is a WONDERFUL place in the heart of Amsterdam. The host was FANTASTIC and shares some great information about where to go and met us just a few minutes after we called. Very welcoming!
785432,4.8889e+17,11/5/2021,131680711,Zhiyu,"Great location, great view, very good communciation,  abundant facilities for a group of 4. We had a great fun!<br/>P.s. not recommended to drive a car, parking nearby is expensive<br/><br/>位置上佳，景色极好，独特的体验，玩的很开心。不建议自驾，建议利用地铁/电车"
785432,4.92588e+17,11/10/2021,190610916,Alexandre,Nous avons passé un agréable moment sur cette péniche idéalement située dans Amsterdam. Il ne manquait rien à notre confort et notre hôte s'est montré très flexible sur notre arrivée et notre départ. Parfait.
785432,4.95477e+17,11/14/2021,10516344,Max,Absolutely great
528022,494874374.0,7/25/2019,20975511,Angelica,"The boat and room are as they look in the pictures. The room is cristal clean and the bed is so confortable. In general the place is very calm and so good for sleeping. It is very nice to wake up in the moorning being balance by the water, lovely!"
528022,502823588.0,8/5/2019,16397286,Vicki,"Els was fantastic,  a different experience in which we wanted, had the best mattress in the world for a good night sleep!"
28871,167820047.0,7/8/2017,17068909,Florian,Edwin is a very welcoming host and we immediately felt comfortable in his home. To start discovering the city and easily get involved in Amsterdam's nightlife it is the best spot 
28871,168718723.0,7/10/2017,44736764,Jenna,He is the MOST AMAZING host!! If you're lucky enough to book this place DO IT! He gave us so many suggestions on things to do and it's right next to the flower market! LOVE HIM SO FRIENDLY BOOK THIS PLACE 
28871,170671996.0,7/16/2017,28952263,Marine,"Deux meilleures amies, premier voyage à Amsterdam: le logement d'Edwin est parfaitement adapté ! <br/>Idealement situé, en plein centre de la ville, tout se fait à pied, des restaurants, bars, magasins à proximité. Je recommande et y retournerai sans hesiter ! "
528022,509916160.0,8/15/2019,188536177,Emily,"Somewhere Els is a magical place. It is located in the most serene and quiet area, not too far from the main red light district. Since we stayed an extra night, Els bought us a bottle of wine. It was a beautiful way to start an amazing trip. We will definitely recommend her place to friends and family and we hope to return someday soon! Thank you Els!"
528022,512384305.0,8/18/2019,260854146,Nico,"Super Lage im kleinen Hafen, mit Anbindung zur Innenstadt. Ein Hausboot mit dem Charme und liebe zum Detail."
785432,4.98379e+17,11/18/2021,24936870,Brett,The houseboat location was perfect. Walking distance to all the main attractions and in the heart of the city. The hosts were very friendly and helpful and we will be back.
785432,5.0275e+17,11/24/2021,25161786,Jérémy,"very nice barge, super central and warm welcome !"
28871,171874920.0,7/19/2017,58616657,Emma,"Amazing host, very easy location and very comfortable!"
28871,179208842.0,8/7/2017,14667706,Claudia,The apartment is in a great central location beside the floating flower market and it's possible to walk to all the main sights. It's in a lively area so there can be noise from nearby bars but that's to be expected in the city centre. Edwin is a great host and his cat is adorable!
28871,180283026.0,8/10/2017,108837835,Chan,Good location and very comfortable 
28871,183398412.0,8/17/2017,18556669,Emily,"We really loved our stay at Edwin's place, he is the best! made us feel at home and gave us good tips, the place is in a great location and was perfect for our short stay."
28871,184556670.0,8/20/2017,9015601,Sarah,"Edwin is by far the greatest Airbnb host we've stayed with. The house is very clean and cute, and the room is super comfortable. Yes, there are packed bars on the street at night, but we enjoyed the white noise of it. Plus, you can't beat the location!<br/><br/>Check in was super easy due to great communication. Edwin is wonderful and will offer many suggestions on meals and sights to see. He is hilarious and will help you in any way you need. His cat Pookie will also come hang out if you are lucky. Thanks Edwin!"
28871,185581330.0,8/22/2017,10402704,Noelia,Muy buen anfitrion siempre atento. Limpio lugar y genial ubicacion! Recomendable
28871,186929709.0,8/26/2017,118114258,Claudia,"Edwin is such a friendly, young man. We had the best time in Amsterdam."
28871,188310811.0,8/29/2017,28367837,Nico,"Excelente estancia en lo de Edwin. La habitacion es muy acogedora y limpia. La ubicacion es ideal, cerca de todo, a pasos del Bloemenmarkt. Edwin super amable con nosotros, nos estaba esperando en la puerta en el momento de nuestra llegada y con un mapa nos empezo a dar consejosm. Volveria sin dudarlo, muchas gracias Edwin!"
28871,188329530.0,8/29/2017,144697534,Shruthi,The host canceled this reservation 23 days before arrival. This is an automated posting.
28871,188903035.0,8/31/2017,120060198,Mardi,"GREAT location.   Small but quaint room.  Fine for two adults, you're out and about anyway.   Easy to get to Central Station, Anne Frank, Heineken, Hard Rock.   Lots of walkable restaurants.   Only reason didn't give five stars is it is a noisy neighborhood till wee hours.  If you're a party person great, a sleeper, not so much.<br/>Host was very accommodating with delayed check-in due to flight delay"
28871,189861140.0,9/3/2017,27318851,Betti,"Die Lage des Zimmers ist unschlagbar gut, alles in Gehweite erreichbar. Das Bett komfortabel und alles sauber. <br/>Da sich in der Gegend einige Bars befinden, kann es abends auch mal etwas lebhafter zu gehen. <br/>Alles in allem eine tolle Unterkunft mit gutem Preis-Leistungsverhältnis"
28871,192168803.0,9/10/2017,27762389,Karen,I can't say enough about Edwin's house. The position is perfect! Gorgeous little street with lots of cafes. Easy tram ride from Central Station. Lovely and clean room with every requirement thought of. Edwin is a perfect host and very happy to assist with anything. Great value for money. Highly recommend.
28871,193083079.0,9/12/2017,111176823,Vlad,"Really amazing place and Edwin is amazing host! <br/>The place is clean, offers more than just a stay but a soul to get the full experience! You're literally above a coffeeshop if that's something you're interested in although you won't be bothered by people visiting it. There are some amazing places in the area and you're not that far off from anything in Amsterdam! It was amazing experience!"
785432,5.04833e+17,11/27/2021,337594635,Susan,"We had a wonderful stay!  We so enjoyed the boat, location, and ambience - was perfect for our family of four.  Room to settle in and enjoy, very well appointed with all you could need.  Excellent location to explore the city on foot, and grocery store just around the corner.  Daan and Nathalie we fabulous hosts. Would recommend to anyone!"
785432,5.0777e+17,12/1/2021,131237858,Emmanuel,Excellent location.  The place has had several changes that does not look like the photos they published.  I recommend to the owners better cleaning in the kitchen area and rooms.  To share between friends and family is recommended.
785432,5.15751e+17,12/12/2021,303127510,Katie,"Excellent location, excellent accommodation, excellent host. Will definitely return."
785432,5.20796e+17,12/19/2021,129856908,Benoit,Very original accommodation directly on the canal. The owners are very friendly and keen to help in case we need something. Very central placed.
785432,5.28117e+17,12/29/2021,231189666,Tricia,"Just do it!! Highlight of our trip, it really is as cool and nice as it looks.  Very roomy for the 3 of us could have accommodated more!  We ended up hiring owners to cook for us due to the Covid shutdown that was announced the night before we left the US.<br/>LOVE the hosts and this boat. It rained our entire tire trip but it did not matter still used top deck still had great view!!"
785432,5.30975e+17,1/2/2022,147532301,Sarah,"Great location, host & overall experience! We loved it. 10/10 would recommend:)"
785432,5.41089e+17,1/16/2022,430674039,Manuel,Idéalement situé dans le centre ville. Du pur bonheur et des guests charmants. On en redemande. Merci
785432,5.46198e+17,1/23/2022,290475487,Sebastian,Schöne Erfahrung mitten im Centrum! Auch im Winter mollig warm👍
785432,5.51242e+17,1/30/2022,78699550,Greg,Excellent location
785432,5.62879e+17,2/15/2022,427163942,Marie-Catherine,Nathalie was very reactive. Great!
785432,5.65758e+17,2/19/2022,75939359,Emmanuel,"Excellent emplacement, excellent accueil. Idéal pour découvrir le centre d’Amsterdam."
785432,5.73006e+17,3/1/2022,427794768,Doris,"Sehr schönes Boot in Top Lage. Leider Möbel zum Teil sehr abgewohnt - Sofa müsste dringend erneuert werden, Sessel verschmutzt. Küchenbereich benötigt eine Grundreinigung.<br/>Trotzdem eine toller Aufenthalt, die Lage und die Aussicht sind unschlagbar!"
785432,5.76587e+17,3/6/2022,426170462,Igor,Exactly as you see it the boat is perfect
785432,5.81752e+17,3/13/2022,45223299,John,"Staying on this house boat in Amsterdam was a great experience. It is spacious and well equipped, very central and the welcome was excellent. Highlight for our daughter and friend was sitting on the terrace on the roof waving to the passing boats. Highly recommended."
785432,6.03418e+17,4/12/2022,414875302,Monia,"Really nice place two bedrooms nice bathroom, and good kitchen with a great location everywhere we wanted to go was only max 20min walking so really nice!"
785432,6.05548e+17,4/15/2022,49620708,Brian Michel,"We had a wonderful time staying on Nathalie's houseboat. It was easy to get to from the central train station and fetch the key, even though we arrived quite late. Very central, without being touristy, with everything you might need located in the immediate area. The boat comes fully equipped, from making food to relaxing in front of the TV after a long day, and has Wi-Fi that actually works! In the evenings you can sit out on the top deck and enjoy the genuine ambiance of Amsterdam in a truly unique manner. Our hosts were super friendly and helpful with everything we asked about. Highly recommended, would definitely book again in future visits to Amsterdam!"
785432,6.06359e+17,4/16/2022,258356841,Norbert,Overall it was a nice stay. Beautiful location and pleasant experience.
785432,6.07707e+17,4/18/2022,21322401,Steve,"A lovely, basic houseboat in a nice location.   Ideal for 2 couples or a family with two kids who wouldn’t mind sharing a bed."
528022,513973013.0,8/20/2019,52345366,Stefanie,Really beautiful houseboat in a great location. Walking distance to the main train station and short walk to many attractions. We had a lovely stay at Els's home. Thank you :)
28871,194471984.0,9/17/2017,45606970,Chris,"Edwin's place was exactly what we were looking for in Amsterdam.  Great location, clean, and very responsive communication.  Would stay here again!"
28871,195354124.0,9/19/2017,46463256,Rushna,Perfect spot for travelers. Very nice host with great recommendations.
28871,195836082.0,9/21/2017,116326050,Brittni,"This is the absolute perfect location for seeing Amsterdam. All major sites are in walkable distance. The room was larger than expected, very cozy, but perfect for two people. We even became very friendly with the other tenant next door. Would 10/10 recommend and attend again!"
528022,519871029.0,8/29/2019,47090799,Catherine,A lovely place to stay - thanks Els
785432,6.09946e+17,4/21/2022,12216923,Derrick,"Good luck booking this amazing property! All of our friends have asked for the location and our itinerary. Absolutely a perfect spot. On the canal, walk to EVERY place in the city, next to a Metro stop, safe, clean, fun, you are on a (Website hidden by Airbnb) (Website hidden by Airbnb) a canal...with a host who lives next door and is super friendly and helpful. I can't wait to come back and stay longer. We slept well, didn't notice any rocking on the water, this is a long and heavy boat with canal views. We drank wine on the upper deck and watched all the tourist and locals pass by. Very well lit area and we felt safe walking back well after midnight. You can stay in any hotel in any city, but how many times in life can you stay on a house boat in Amsterdam! Do it, don't over think it."
785432,6.1216e+17,4/24/2022,6531977,Donna,"Great location on the canal, steps from the metro and tram, but also within walking distance of a lot of what you want to see in Amsterdam. We enjoyed sitting on the terrace and watching all the boats going by. Kitchen is well appointed and we enjoyed breaksfasts there after getting some groceries from a nearby market. Check in was easy - because Daan met us at the boat and walked us through everything. Daan and Nathalie also had recommendations for restaurants and events happening while we were there, like the spring festival. All in all, a really unique experience! Sunset from the deck is not to be missed."
785432,6.12829e+17,4/25/2022,452506582,Marie-Anne,Bon emplacement et bon accueil 😊
785432,6.18589e+17,5/3/2022,7714621,Nina,Great communication
28871,198921752.0,10/1/2017,70978611,Leandro,"Habitación doble en una buena localización en Amsterdam, en una zona con restaurantes y bien comunicada con el transporte público, me quedaría aquí nuevamente sin dudarlo. Gracias a Edwin por su amabilidad."
28871,199870567.0,10/3/2017,101265178,Saskia,Super Lage. Fussläufig alles zu erreichen. Zimmer und Bad sauber und vollkommen ausreichend.<br/>Leider keinen Kontakt zu Bewohnern.<br/><br/>Ist für ein Städtetrip sehr zu empfehlen.
28871,200645867.0,10/6/2017,89344548,Anton,Apartment war sehr zentral und alles super zu Fuß erreichbar. Die Wohnung reicht völlig aus !! Es war ein sehr schöner Aufenthalt  in einer sehr schönen stadt. Würde es wieder buchen.
28871,202627112.0,10/12/2017,117707981,Madison,"The house is located right in the centre of Amsterdam and all the things you'll want to do/see! The room is a very good size for two people. We didn't have the chance to meet Edwin but his nephew Zeus was very helpful. His cat Pookie is the sweetest cat ever, if you're lucky to meet her!"
28871,203368591.0,10/15/2017,40162136,Alain,"Thanks for very much your excellent welcome and help from your nephew. We had very good time there. Appart very well located downtown nearby everything and very easy tram access. For sure, as described in add, little noisy being in the heart of nightly living place but we can accomodate it easily. Clean bathroom even if shared with 2 others. Highly recommanding the place. Alain"
28871,204628081.0,10/19/2017,10007003,Ian,Edwin's place is awesome because first he is a great host and then there is the location just within walking distance all the 'on the map' must do's but just out enough to get some chill time. We only stayed 2 nights but really liked Edwins place because the bedroom is so damn big and the whole building is unique and Edwin is such a lovely person.
28871,205586938.0,10/22/2017,154029086,Tatyana,"Хорошее расположение, хорошая комната. Все рядом. Немного шумно по выходным, т.к. рядом много заведений, но для кого-то это плюс. Эдвин гостеприимный и общительный. Это лучшее что может быть в центре Амстердама за такую цену. Спасибо еще раз!"
28871,206558528.0,10/26/2017,114640247,Camille,"La chambre ne peut pas être mieux située dans la ville, nous étions au milieu de tous ! (Marché aux fleurs, marchés, shopping, musée, eau, ...) La maison est très typique dans son style et nous rapproche de la vie amstellodamoise. De plus Edwin est très accueillant et serviable, il répond à toutes questions et s'assure que nous apprécions notre voyage. Je conseille cette chambre à toutes personnes qui aiment profiter à 100% de son voyage !"
28871,207451177.0,10/29/2017,33897661,Yin Leng,Good location with walk for twenty five minute to central station. Near the flower market with a lot of souvenir shops surrounding. Definitely will stay again if revisit Amsterdam.
28871,209824033.0,11/6/2017,128224366,Paula,Todo tal cual lo descripto! Buena ubicación!
28871,210383643.0,11/9/2017,4574843,Lewis,"Edwins place is abasolutely fantastic! Central to everything you want to see in Amsterdam, only a short walk to everywhere! Was wonderful to meet Edwin as he was very helpful and a lovely person, could not recommend enough!"
28871,211192597.0,11/12/2017,89915427,Marcos,TODOS IRÃO ADORAR ESSA EXPERIÊNCIA.
28871,212773074.0,11/19/2017,33988965,Josef,"Ubytování na skvělém místě za velmi dobrou - vše v dosahu pěšky .<br/>Pokud nevadí společná koupelna a hluční turisté v ulici pod oknem, lze jenom doporučit"
28871,214503785.0,11/26/2017,74729103,Tom,Everything was great! Edwin is a A+ host.
28871,215379862.0,11/29/2017,34553624,Lilia,"Edwin' s place is amazing. Excellent location, next to the bloemenmarkt. Big room next to a big bathroom and coffee and tea. The most important for me it was  Edwin was vety flexible with the check in and checkout times and th3 communication was excellent. I have not enough words to thank Edwin for all his hospitality"
28871,216849988.0,12/6/2017,57768372,Maria,"This place was perfect for us, the accommodation and location were fantastic. We will certainly be recommending this place to any friends planning a visit to Amsterdam. Thank you very much Edwin!"
28871,218156880.0,12/11/2017,58873342,Maude,"Emplacement parfait, près de tout, à 15 minutes à pied de la Centraal. Super acceuil d'Edwin"
28871,218823371.0,12/15/2017,85747346,Nicolas,"Excelente lugar , cerca de todo caminando, cerca de lugares para comer, habitación y baño muy limpios, edwin siempre disponible y atento"
28871,219311064.0,12/17/2017,33402526,Patricia,"Easy comunication with Edwin. Perfect location, walkable to the centrum. <br/>Located in the really livable district (day and night). <br/>You will hear some noises from the street, because its a lot of night bar in the district. But its not really matter for me. <br/>We had a great time in Amsterdam!"
28871,220357900.0,12/22/2017,17635023,Ivan,"Edwin is such a nice and welcoming host it was unvelievable. We apologize leaving without saying anything since it was very early in the morning and we didnt want to disturb you. Very clean bathroom and very comfortable room! Add those to the amazing location at the central which allow you to walk everywhere! Thanks, edwin"
28871,221350486.0,12/26/2017,851605,Nicola,Great location and walkable to everything! Edwin was so nice and welcoming as well.
28871,221903452.0,12/28/2017,44955283,Luis Fernando,"Edwin is the best host! His house is near everything, clean and you feel like-home."
28871,224814012.0,1/4/2018,122205106,Pranshu,Loved his hospitality and local tips overall a A+++++++ stay.
28871,225326523.0,1/6/2018,135728158,Taylor,Great location and great host.  Edwin recommended several great places to eat that we loved!
28871,226017987.0,1/8/2018,146207674,Zain,"Great bnb for anyone wanting to see the nightlife or go out, great guy was very nice and had coffee and tea for us. Overall a great stay"
28871,226968907.0,1/13/2018,155971440,Darius,great experience 
28871,228364752.0,1/19/2018,84610428,Maayan,"Edwin is great, helpful, caring The house is warm and located in the center"
28871,228860721.0,1/21/2018,134434776,Sebastian,"This place is very central with a short walk to most attractions, Edwin was very nice and very helpful. Overall a great experience."
28871,230180152.0,1/27/2018,11582195,Ludmila,"El alojamiento es óptimo, habitación grande y Super céntrica. La limpieza excelente. Edwin muy divertido! Cerca de todo, ideal para conocer la ciudad. Volveremos. Gracias Edwin!!!!!"
